Date,Location,MaxTemp,MinTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm
2013-08-06,Melbourne,16.8,11,6.2,26,26,66,36,1007.4,1007.9
2013-08-07,Melbourne,13.7,6.9,0.8,24,24,67,53,1011.5,1007.7
2013-08-08,Melbourne,15.4,7,15.8,20,11,80,46,1017.7,1016.6
2013-08-09,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-10,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-11,Melbourne,16.5,8.4,NA,31,31,72,54,1015.5,1011.1
2013-08-12,Melbourne,14.7,10.5,0,30,48,63,39,1000.3,1004.2
2013-08-13,Melbourne,16.5,8.4,1.6,22,30,55,42,1012,1009.2
2013-08-14,Melbourne,14.4,10.7,0,35,33,58,80,1003.7,1005.3
2013-08-15,Melbourne,17.9,7.4,1.2,20,26,64,51,1020.5,1018.6
2013-08-16,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-17,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-18,Melbourne,17.7,10.9,NA,44,39,62,47,1005.3,1002.1
2013-08-19,Melbourne,14,7.6,0.6,17,41,49,46,1009.8,1009.9
2013-08-20,Melbourne,13.5,5.3,0.6,31,30,64,61,1016,1014.6
2013-08-21,Melbourne,14.1,6.8,0.2,19,26,61,47,1015.8,1011.7
2013-08-22,Melbourne,15.4,9.4,0,28,19,60,42,1009,1006.4
2013-08-23,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-24,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-25,Melbourne,17.4,11.5,NA,15,17,56,45,1024,1021.9
2013-08-26,Melbourne,19.1,10.9,0.4,19,22,67,52,1023.9,1021.9
2013-08-27,Melbourne,20.6,9.1,0,33,31,72,50,1020.9,1016.7
2013-08-28,Melbourne,22.5,11.3,0,11,28,73,39,1019.4,1015.5
2013-08-29,Melbourne,23.1,13.9,0,26,52,45,32,1011.7,1005.1
2013-08-30,Melbourne,19.3,14.6,3.6,28,26,60,49,1011.2,1011.4
2013-08-31,Melbourne,22.5,10.6,1,24,35,72,37,1019.6,1018.3
2013-09-01,Melbourne,23.8,14.5,0.2,44,50,45,41,1024.2,1021.3
2013-09-02,Melbourne,21.2,14.8,0,9,15,72,58,1030.8,1029.3
2013-09-03,Melbourne,24.6,10.6,0,7,13,77,51,1031.9,1028.5
2013-09-04,Melbourne,23.9,14.2,0,54,33,48,41,1025.8,1022.4
2013-09-05,Melbourne,19.8,19.7,0,31,9,53,90,1022.9,1024
2013-09-06,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-07,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-08,Melbourne,18.3,8.8,NA,7,9,70,45,1027.7,1024.4
2013-09-09,Melbourne,22.9,11.5,0.2,56,50,38,40,1012,1003.2
2013-09-10,Melbourne,17.2,11.9,0,35,28,66,44,1007.5,1006.5
2013-09-11,Melbourne,17.9,11.2,0.2,31,30,51,44,1010.7,1011.1
2013-09-12,Melbourne,16,8.5,2.4,22,20,87,37,1017.5,1017.7
2013-09-13,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-14,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-15,Melbourne,21.8,10.4,NA,22,26,66,39,1016.5,1012.8
2013-09-16,Melbourne,16.7,13,3.2,24,30,76,76,1008.5,1004.5
2013-09-17,Melbourne,19.6,12,23.8,9,7,88,57,1003.4,1000.8
2013-09-18,Melbourne,20.1,13.1,0,13,39,69,48,999.9,995.4
2013-09-19,Melbourne,17.3,10.2,10.4,26,15,63,44,1006.1,1005.2
2013-09-20,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-21,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-22,Melbourne,21.2,11.2,NA,20,22,66,47,1012.3,1009.5
2013-09-23,Melbourne,24,9.9,2.4,43,46,62,37,1006.8,1001.3
2013-09-24,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-25,Melbourne,24.8,16.5,NA,24,28,39,26,1004.4,1004.4
2013-09-26,Melbourne,16.2,11.6,33.6,50,50,59,36,1002.4,1010.7
2013-09-27,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-28,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-29,Melbourne,21.4,7.6,NA,35,37,49,42,1014.9,1011
2013-09-30,Melbourne,23.7,14.3,2.4,48,35,41,32,1005.8,1002.4
2013-10-01,Melbourne,17.7,11.6,2,39,37,64,40,1001.5,1006.7
2013-10-02,Melbourne,17.1,9.8,0.2,39,28,54,66,1006.4,1000.8
2013-10-03,Melbourne,16.5,8.2,1.4,30,20,67,52,1018.8,1020.8
2013-10-04,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-05,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-06,Melbourne,17.9,13.5,NA,7,30,57,60,1009.1,1008
2013-10-07,Melbourne,17.9,9.3,3,15,13,73,38,1015,1013.5
2013-10-08,Melbourne,21.8,11,1,17,7,65,42,1017.7,1016.4
2013-10-09,Melbourne,26.7,13.6,0,54,48,46,38,1013.1,1008.6
2013-10-10,Melbourne,16.6,16.4,0,9,7,81,89,1003.4,1007
2013-10-11,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-12,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-13,Melbourne,17.4,12.3,NA,6,35,74,54,1002.2,1003.8
2013-10-14,Melbourne,15,7.6,5.4,30,11,68,73,1019.1,1020
2013-10-15,Melbourne,19.5,9.4,2.6,19,28,56,34,1021.4,1018.1
2013-10-16,Melbourne,27.4,12.9,0,52,50,35,11,1009.1,1002.2
2013-10-17,Melbourne,16,10.8,1.8,35,50,54,57,1005,1010.8
2013-10-18,Melbourne,22.1,6.6,0.8,26,39,47,27,1023.4,1021.8
2013-10-19,Melbourne,26.5,12.2,0,39,33,22,14,1023.2,1019.1
2013-10-20,Melbourne,31.6,17.3,0,35,39,29,13,1013.1,1009.7
2013-10-21,Melbourne,17.6,14.8,0,15,26,80,85,1015.1,1015.2
2013-10-22,Melbourne,17.2,12.3,0.4,2,13,72,82,1013.6,1008.6
2013-10-23,Melbourne,16.1,12.9,16,44,15,93,92,1005.1,1011.5
2013-10-24,Melbourne,16,7.2,6.4,43,28,57,61,1018.2,1020.7
2013-10-25,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-26,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-27,Melbourne,18.2,9.9,NA,9,9,74,52,1024.6,1022.5
2013-10-28,Melbourne,18.2,11.3,1.8,2,9,76,60,1015.6,1013.2
2013-10-29,Melbourne,18.4,11.7,3.4,22,30,60,44,1017.4,1018.5
2013-10-30,Melbourne,19.9,12.2,0,19,17,56,47,1022,1021.1
2013-10-31,Melbourne,18.4,12.3,0,19,19,62,46,1024.4,1023.6
2013-11-01,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-02,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-03,Melbourne,17.7,13.3,NA,35,35,54,44,1017.5,1020.9
2013-11-04,Melbourne,17.8,10.3,1.4,20,28,52,40,1028.9,1029.5
2013-11-05,Melbourne,26,9.1,0,9,15,60,39,1028.2,1023.3
2013-11-06,Melbourne,30.7,12.2,0,31,37,32,16,1018.5,1013.7
2013-11-07,Melbourne,25.8,20.2,0,41,28,26,74,1009.8,1011.1
2013-11-08,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-09,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-10,Melbourne,18.1,9.7,NA,13,30,49,53,1022.5,1021.4
2013-11-11,Melbourne,19.4,9.8,8,17,33,66,51,1024,1022
2013-11-12,Melbourne,15.9,12.4,1,30,19,68,81,1017.7,1015.1
2013-11-13,Melbourne,14.7,10,20,28,26,94,85,1013,1013.4
2013-11-14,Melbourne,17.5,10.7,7.8,26,19,71,64,1017.3,1017.8
2013-11-15,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-16,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-17,Melbourne,20.6,9.6,NA,17,17,71,52,1019.4,1018
2013-11-18,Melbourne,27.7,11.5,0,11,9,73,30,1016.4,1011.8
2013-11-19,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-20,Melbourne,18.9,14.4,NA,26,24,67,59,1012.9,1010.5
2013-11-21,Melbourne,24.1,11.9,0.2,9,20,74,49,1008.4,1006.7
2013-11-22,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-23,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-24,Melbourne,19.6,11.7,NA,24,28,93,60,1010.1,1011
2013-11-25,Melbourne,22.9,13.2,12,13,26,60,43,1014.5,1012.8
2013-11-26,Melbourne,29.1,10.3,0,30,9,60,21,1015.4,1013.1
2013-11-27,Melbourne,33.1,15.7,0,19,22,51,17,1014,1010.6
2013-11-28,Melbourne,24.2,21.8,0,26,7,36,79,1004.4,1007.2
2013-11-29,Melbourne,19.3,12,8.4,24,28,61,42,1013.7,1016.5
2013-11-30,Melbourne,19.8,12.3,0.2,24,17,59,47,1021.7,1020.6
2013-12-01,Melbourne,31,10.1,0,30,26,63,23,1020.5,1017.3
2013-12-02,Melbourne,36,16.6,0,39,33,23,16,1016.1,1011.7
2013-12-03,Melbourne,24.9,16.9,0,11,19,67,63,1010.1,1008.1
2013-12-04,Melbourne,21,17.2,9,17,26,72,82,1000.6,1001.8
2013-12-05,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-06,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-07,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-08,Melbourne,27.8,16.3,NA,56,24,35,31,1012,1007.8
2013-12-09,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-10,Melbourne,21,12.5,NA,31,37,46,35,1007.3,1007.5
2013-12-11,Melbourne,21.1,13.7,13.4,31,28,53,51,1009,1009.2
2013-12-12,Melbourne,24,11,2.4,19,19,58,35,1013,1010.8
2013-12-13,Melbourne,22.7,14.4,0,17,20,65,54,1013.8,1013.2
2013-12-14,Melbourne,20,14.4,0,17,22,49,46,1020.2,1019.6
2013-12-15,Melbourne,21.7,14,0,9,20,67,54,1021.5,1020.1
2013-12-16,Melbourne,21.4,14.8,0,13,15,67,59,1021.9,1020.3
2013-12-17,Melbourne,22.1,14.2,0,9,13,78,57,1022.1,1021
2013-12-18,Melbourne,26.9,13.9,0,7,19,81,55,1022.6,1018.7
2013-12-19,Melbourne,39.9,15.7,0,43,22,49,11,1013.7,1010.8
2013-12-20,Melbourne,24.2,21.3,0,13,31,61,68,1012.4,1014.2
2013-12-21,Melbourne,21.4,15.1,0,17,15,76,61,1016.8,1012.9
2013-12-22,Melbourne,28.4,16.6,0,9,19,87,57,1008,1005.4
2013-12-23,Melbourne,18.2,14.6,2.6,19,20,96,73,1011.1,1014.1
2013-12-24,Melbourne,23.3,13.5,2.4,15,13,51,41,1020.3,1018.1
2013-12-25,Melbourne,31.8,12.3,0,4,20,62,20,1015.1,1010.9
2013-12-26,Melbourne,27.6,17.7,0,31,13,34,30,1010,1009
2013-12-27,Melbourne,22.4,16.4,0,17,15,75,50,1014.4,1012.4
2013-12-28,Melbourne,36.5,14.8,0,46,39,58,12,1004.9,999.3
2013-12-29,Melbourne,20.9,14.4,0,22,30,49,43,1016.8,1017.5
2013-12-30,Melbourne,22.6,11.6,0,7,19,56,29,1016.4,1015
2013-12-31,Melbourne,25.4,12,0,15,15,60,33,1016.2,1015.3
2014-01-01,Melbourne,26.3,16.2,0,43,35,91,NA,1010.1,1003.7
2014-01-02,Melbourne,23.6,15.2,4.8,26,17,98,43,1008.7,1007.6
2014-01-03,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-04,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-05,Melbourne,26.7,10.9,NA,26,46,49,23,1006.8,1001.6
2014-01-06,Melbourne,20.2,12.7,1.4,33,37,54,49,1015.1,1018.1
2014-01-07,Melbourne,20.8,14,0,28,35,52,42,1024,1022.9
2014-01-08,Melbourne,27.5,11.7,0,6,24,58,36,1022.7,1018.9
2014-01-09,Melbourne,33.3,14.3,0,4,30,64,28,1020.6,1016.2
2014-01-10,Melbourne,34.7,18.3,0,43,26,48,25,1018.2,1015
2014-01-11,Melbourne,22.7,17.8,0,13,17,80,54,1019.6,1018.9
2014-01-12,Melbourne,22.8,16.5,0,19,19,67,51,1022.1,1020.5
2014-01-13,Melbourne,31.1,15.2,0,9,17,71,50,1018.3,1014.1
2014-01-14,Melbourne,42.8,18.3,0,52,31,31,15,1013,1010.3
2014-01-15,Melbourne,41.7,28.6,0,26,11,25,21,1014.1,1013
2014-01-16,Melbourne,43.9,27,0,19,11,35,16,1014.7,1010.9
2014-01-17,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-18,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-19,Melbourne,22.8,16.2,NA,26,30,61,55,1014.7,1012.5
2014-01-20,Melbourne,24.8,17,0.4,24,31,69,59,1011.5,1010.2
2014-01-21,Melbourne,23.7,16.8,0,20,24,66,43,1013,1013.7
2014-01-22,Melbourne,24.3,16.2,0,31,24,53,37,1021,1020.4
2014-01-23,Melbourne,30.4,13.6,0,9,26,58,47,1020.3,1014.4
2014-01-24,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-25,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-26,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-27,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-28,Melbourne,42,24.5,NA,46,31,24,15,1013.3,1008.2
2014-01-29,Melbourne,25.1,18.4,4.6,26,30,70,45,1018.3,1017.5
2014-01-30,Melbourne,30,16,0,9,17,70,49,1016.1,1013
2014-01-31,Melbourne,27,18.6,0,13,19,74,55,1013.8,1012.8
2014-02-01,Melbourne,30.2,18.6,0,7,17,79,52,1011.5,1009
2014-02-02,Melbourne,39,18.3,0,7,13,67,36,1010.9,1007.3
2014-02-03,Melbourne,34,22.7,0,30,35,33,68,1006.6,1012.1
2014-02-04,Melbourne,26.2,14.8,0.6,33,41,58,32,1022.3,1019.7
2014-02-05,Melbourne,31.1,13.9,0,7,28,53,33,1021.4,1017.1
2014-02-06,Melbourne,35.6,17.4,0,50,31,37,21,1015.7,1011.1
2014-02-07,Melbourne,36.6,22.9,0,46,31,29,51,1010.6,1009.7
2014-02-08,Melbourne,41,18.6,0,7,26,68,30,1012.6,1008
2014-02-09,Melbourne,40.4,22.2,0,39,37,15,43,1006.7,1012.2
2014-02-10,Melbourne,24.9,15.9,0,28,30,53,43,1020.4,1018.1
2014-02-11,Melbourne,27,14.6,0,17,15,67,43,1015.7,1013.8
2014-02-12,Melbourne,27.2,17.1,0,15,17,80,60,1014.1,1014.3
2014-02-13,Melbourne,26.9,18.9,0,7,13,75,57,1012.7,1010.7
2014-02-14,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-15,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-16,Melbourne,24.1,17.1,NA,26,30,89,51,1007.4,1009.5
2014-02-17,Melbourne,25.9,16.2,14.8,7,15,59,44,1014,1011.6
2014-02-18,Melbourne,30.4,14.5,0,9,11,66,42,1009.9,1004.1
2014-02-19,Melbourne,25.4,17.5,0,13,17,70,42,999,996.9
2014-02-20,Melbourne,20.8,12.6,9.4,28,37,59,38,1009.1,1011.1
2014-02-21,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-22,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-23,Melbourne,23.8,14.2,NA,11,13,60,49,1023.8,1020.5
2014-02-24,Melbourne,25.2,14.6,0.6,11,15,69,50,1021.1,1017.1
2014-02-25,Melbourne,33,15.5,0,39,39,37,28,1009.6,1005.4
2014-02-26,Melbourne,22.6,15.1,0,20,24,82,42,1012.5,1013.3
2014-02-27,Melbourne,22.3,14.4,0.2,22,24,76,40,1021.2,1021.8
2014-02-28,Melbourne,23.5,13.8,0,13,20,57,46,1023.5,1021.4
2014-03-01,Melbourne,24.2,15.9,0,13,22,81,62,1022.7,1021.5
2014-03-02,Melbourne,23.4,16.9,0,15,20,73,53,1023.4,1022.4
2014-03-03,Melbourne,25.3,15.7,0,6,17,73,55,1025.2,1022
2014-03-04,Melbourne,33.7,16,0,28,30,70,28,1022,1017.9
2014-03-05,Melbourne,23,19.5,0,17,24,64,69,1015.8,1018.6
2014-03-06,Melbourne,21.4,14.3,0,22,19,52,47,1020.6,1019.4
2014-03-07,Melbourne,23.1,14.3,0,13,20,76,64,1022,1021
2014-03-08,Melbourne,28.4,15,0,9,20,74,56,1021.9,1018.8
2014-03-09,Melbourne,33.1,16.5,0,31,24,55,22,1019.4,1015.7
2014-03-10,Melbourne,32.7,21.3,0,54,31,43,32,1017.8,1018.3
2014-03-11,Melbourne,31.2,19.3,0,26,22,48,35,1019.3,1015.7
2014-03-12,Melbourne,22.2,16.7,2.2,20,19,78,43,1020.3,1020.3
2014-03-13,Melbourne,22.9,13.7,0,11,9,65,48,1020.9,1017.8
2014-03-14,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-15,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-16,Melbourne,20.5,13.7,NA,20,30,60,34,1005.8,1005.5
2014-03-17,Melbourne,24.9,14.2,5.8,35,28,66,43,1012.1,1011.6
2014-03-18,Melbourne,25.1,15.9,0,17,22,58,41,1019.1,1019.2
2014-03-19,Melbourne,22.7,13.7,0,11,17,68,52,1027.6,1025.8
2014-03-20,Melbourne,30.9,11.2,0,30,24,68,18,1024.4,1019.5
2014-03-21,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-22,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-23,Melbourne,19.3,13.9,NA,13,20,74,49,1018.9,1019.2
2014-03-24,Melbourne,19,12.5,4.4,4,24,83,64,1020.7,1019.9
2014-03-25,Melbourne,24.6,12.1,0.8,7,11,78,46,1024.1,1021.7
2014-03-26,Melbourne,27,14.1,0,9,15,80,50,1025.1,1021.7
2014-03-27,Melbourne,25.4,17.1,4.4,4,22,93,54,1017.4,1013.6
2014-03-28,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-29,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-30,Melbourne,26.5,14.6,NA,2,9,90,58,1020.1,1018.5
2014-03-31,Melbourne,30.9,16.6,0.8,33,28,72,33,1019.4,1015.8
2014-04-01,Melbourne,33.4,18.9,0,35,39,56,24,1016.1,1012.2
2014-04-02,Melbourne,24.9,23,0,35,26,49,88,1013.2,1014
2014-04-03,Melbourne,18.3,15.1,0.6,15,28,60,72,1019.9,1020.3
2014-04-04,Melbourne,20.7,14.6,0,28,24,67,59,1021.9,1019.5
2014-04-05,Melbourne,24.5,15,0,9,15,77,49,1021.6,1019.5
2014-04-06,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-07,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-08,Melbourne,22,16.6,NA,39,11,54,86,1020.1,1019.1
2014-04-09,Melbourne,18,16.7,14.8,11,13,91,93,1019.7,1016.9
2014-04-10,Melbourne,19.3,16.5,18.6,13,11,95,89,1013.4,1009.1
2014-04-11,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-12,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-13,Melbourne,22.5,13,NA,13,24,78,55,1020.9,1019.6
2014-04-14,Melbourne,21.1,12.5,1,22,26,68,41,1023.8,1021.5
2014-04-15,Melbourne,21.9,12.6,0,9,24,67,57,1024,1021.4
2014-04-16,Melbourne,22.3,10,0,11,11,86,58,1021.2,1018
2014-04-17,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-18,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-19,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-20,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-21,Melbourne,18.5,12.5,NA,43,26,48,43,1019.4,1015.8
2014-04-22,Melbourne,16.8,13.3,8.4,31,9,83,75,1015.5,1014.3
2014-04-23,Melbourne,19.4,11.9,6.6,11,2,74,54,1017.1,1013.3
2014-04-24,Melbourne,18.8,12.3,0.6,28,20,83,35,1015.1,1017.4
2014-04-25,Melbourne,20.9,6.5,0,9,35,76,36,1020.5,1013.5
2014-04-26,Melbourne,19.3,9,0,20,26,52,53,1011.8,1014.9
2014-04-27,Melbourne,17.6,9.5,0,11,19,57,40,1025.7,1022.4
2014-04-28,Melbourne,22.4,6.5,0,31,31,66,47,1020.7,1016.5
2014-04-29,Melbourne,20,13.9,0,44,17,67,86,1009.8,1007.7
2014-04-30,Melbourne,17.8,10.5,13.4,28,41,89,42,1017.7,1018.8
2014-05-01,Melbourne,16.2,6.3,0,17,19,73,43,1018.6,1013.7
2014-05-02,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-03,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-04,Melbourne,14.2,8.7,NA,30,19,78,81,1009.5,1011.5
2014-05-05,Melbourne,16.7,9.8,10.8,22,17,65,79,1017.2,1017.8
2014-05-06,Melbourne,16.5,10.7,1,20,24,60,58,1025.5,1024.4
2014-05-07,Melbourne,16.5,9.7,1.2,9,17,52,49,1027.7,1026.6
2014-05-08,Melbourne,18.9,4.3,0,13,20,79,35,1028,1024.1
2014-05-09,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-11,Melbourne,20,9.7,NA,13,4,84,63,1024.4,1024.4
2014-05-12,Melbourne,20.1,7.8,13.2,13,0,93,58,1031.4,1028.8
2014-05-13,Melbourne,20.4,8.3,0,13,24,78,45,1028.7,1025.7
2014-05-14,Melbourne,20.5,8.7,0,22,28,64,49,1026,1022.3
2014-05-15,Melbourne,22.5,13.9,0,43,41,52,41,1021.9,1019.7
2014-05-16,Melbourne,23.2,16.8,0,41,24,48,41,1025,1023.9
2014-05-17,Melbourne,20.1,16.8,0,31,30,52,51,1025,1022.4
2014-05-18,Melbourne,21.5,17.3,0,35,33,53,45,1023.5,1021.2
2014-05-19,Melbourne,23.5,17.4,0,28,37,57,46,1020.7,1017.6
2014-05-20,Melbourne,21.8,14.2,0,22,30,73,86,1019.7,1018.8
2014-05-21,Melbourne,23.8,11,1.6,13,17,83,43,1022.6,1019.6
2014-05-22,Melbourne,21.1,12.5,0,44,22,62,60,1017.7,1014.4
2014-05-23,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-24,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-25,Melbourne,20.5,12.2,NA,46,19,82,66,1015.7,1015.4
2014-05-26,Melbourne,22.1,12.3,0.6,26,31,83,61,1018.8,1015.2
2014-05-27,Melbourne,20.1,15.8,0,24,22,73,55,1005.7,1001.2
2014-05-28,Melbourne,19,13,2,22,24,73,53,1010.7,1012.7
2014-05-29,Melbourne,15.9,9.8,0,11,2,80,61,1024.7,1024.3
2014-05-30,Melbourne,17.9,6.4,0,11,17,84,61,1027.1,1024.2
2014-05-31,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-01,Melbourne,15.1,11.4,NA,0,13,93,93,1016.7,1016.7
2014-06-02,Melbourne,17.4,11.5,7.8,7,11,84,67,1019.8,1017.6
2014-06-03,Melbourne,16.6,12.6,3.2,19,13,93,83,1017.6,1017.5
2014-06-04,Melbourne,18.6,10.8,3,28,19,78,60,1024.2,1023
2014-06-05,Melbourne,17.1,11.9,5.2,9,15,85,68,1029.1,1028.6
2014-06-06,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-07,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-08,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,Melbourne,15.6,8.6,NA,11,11,69,73,1034.7,1031.6
2014-06-10,Melbourne,19,9.7,0.4,19,15,90,51,1031.4,1027.7
2014-06-11,Melbourne,16.6,6.9,0,17,30,77,62,1025,1021.1
2014-06-12,Melbourne,16.3,9.2,0,26,31,71,58,1018.1,1014.7
2014-06-13,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-14,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-15,Melbourne,16.4,9.9,NA,20,19,87,62,1019,1018.6
2014-06-16,Melbourne,17,10.4,2.4,24,28,87,78,1018.9,1018.3
2014-06-17,Melbourne,16.3,10.1,2.2,20,11,85,61,1028.6,1029.1
2014-06-18,Melbourne,14.3,11.1,0,0,0,62,53,1031.8,1029.5
2014-06-19,Melbourne,12.3,8,0,33,33,75,70,1025,1020.2
2014-06-20,Melbourne,15.5,9.3,0,41,31,75,55,1014.2,1012.3
2014-06-21,Melbourne,15.7,11.3,0,22,30,78,68,1017.6,1018
2014-06-22,Melbourne,15.8,7.7,0,30,28,87,62,1022.4,1018.3
2014-06-23,Melbourne,14.7,8.5,0,54,30,67,63,1001.7,997.3
2014-06-24,Melbourne,14.5,7.1,4.6,31,48,79,57,994.5,1001.5
2014-06-25,Melbourne,16,8.6,6.2,19,22,73,64,1011.8,1012.6
2014-06-26,Melbourne,16.8,11.2,0.6,24,30,61,45,1015.9,1016.6
2014-06-27,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-28,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-29,Melbourne,11.3,8.8,NA,28,31,75,79,1001.8,1006.2
2014-06-30,Melbourne,13.3,6.5,11.2,19,22,74,71,1017.8,1017.5
2014-07-01,Melbourne,13.4,8.3,0.4,17,17,71,70,1027.2,1027.6
2014-07-02,Melbourne,17.3,10.8,0,20,13,65,50,1029.8,1026.9
2014-07-03,Melbourne,12.7,7.7,0,37,35,79,67,1025.1,1021.8
2014-07-04,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-05,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-06,Melbourne,14.1,10.3,NA,24,28,76,81,1014.6,1014
2014-07-07,Melbourne,16,9,0.8,17,26,87,53,1016.7,1013
2014-07-08,Melbourne,14.9,9.2,0,50,44,67,49,1011,1006
2014-07-09,Melbourne,11.2,9.3,0.2,35,9,68,81,997.8,996.6
2014-07-10,Melbourne,15.6,7.7,4.6,26,33,72,65,1005.7,1007.6
2014-07-11,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-12,Melbourne,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-13,Melbourne,15,5.2,NA,15,19,77,56,1031.7,1031.1
